filament_id,lat_centroid,lon_centroid,dec_time,date,product_id,datetime,mgrs_tile
4288,45.02255810292823,12.64320054400217,2018.5901795408424,2018-08-04,S2A_MSIL1C_20180804T100031_N0500_R122_T33TUK_20230807T083022.SAFE,2018-08-04T10:08:26.73Z,Unknown
4289,45.5615821691685,12.83490388136426,2018.6190599949264,2018-08-14,S2A_MSIL1C_20180814T100031_N0500_R122_T32TQR_20230819T013010.SAFE,2018-08-14T10:08:12.352Z,Unknown
4290,45.55868487514957,12.86701870908199,2018.6190599949264,2018-08-14,S2A_MSIL1C_20180814T100031_N0500_R122_T32TQR_20230819T013010.SAFE,2018-08-14T10:08:12.352Z,Unknown
4291,45.53634368078656,12.830210619146836,2018.6190599949264,2018-08-14,S2A_MSIL1C_20180814T100031_N0500_R122_T32TQR_20230819T013010.SAFE,2018-08-14T10:08:12.352Z,Unknown
4292,45.509693285066106,12.8398371824017,2018.6723837519023,2018-09-03,S2A_MSIL1C_20180903T100021_N0500_R122_T32TQR_20230730T120724.SAFE,2018-09-03T10:08:10.911Z,Unknown
4293,45.30194787484784,12.515492864760784,2018.6723837519023,2018-09-03,S2A_MSIL1C_20180903T100021_N0500_R122_T32TQR_20230730T120724.SAFE,2018-09-03T10:08:10.911Z,Unknown
4294,45.20254827749343,12.717393565242574,2018.6723837519023,2018-09-03,S2A_MSIL1C_20180903T100021_N0500_R122_T32TQR_20230730T120724.SAFE,2018-09-03T10:08:10.911Z,Unknown
4295,45.20010618224497,12.665691632418286,2018.6723837519023,2018-09-03,S2A_MSIL1C_20180903T100021_N0500_R122_T32TQR_20230730T120724.SAFE,2018-09-03T10:08:10.911Z,Unknown
4296,45.49154658834243,12.584369057992747,2018.754592656012,2018-10-03,S2A_MSIL1C_20181003T100021_N0500_R122_T32TQR_20230626T033452.SAFE,2018-10-03T10:08:09.514Z,Unknown
4297,45.37329322291298,12.366024590250456,2018.754592656012,2018-10-03,S2A_MSIL1C_20181003T100021_N0500_R122_T32TQR_20230626T033452.SAFE,2018-10-03T10:08:09.514Z,Unknown
4298,45.44840624931128,12.732117835088417,2018.7818870814308,2018-10-13,S2A_MSIL1C_20181013T100021_N0500_R122_T32TQR_20230718T053309.SAFE,2018-10-13T10:08:10.028Z,Unknown
4299,45.42162930967324,12.698315732212023,2018.7818870814308,2018-10-13,S2A_MSIL1C_20181013T100021_N0500_R122_T32TQR_20230718T053309.SAFE,2018-10-13T10:08:10.028Z,Unknown
4300,45.404865233032446,12.552008313758336,2018.7818870814308,2018-10-13,S2A_MSIL1C_20181013T100021_N0500_R122_T32TQR_20230718T053309.SAFE,2018-10-13T10:08:10.028Z,Unknown
4301,45.37704136504911,12.5042034170129,2018.7818870814308,2018-10-13,S2A_MSIL1C_20181013T100021_N0500_R122_T32TQR_20230718T053309.SAFE,2018-10-13T10:08:10.028Z,Unknown
4302,45.36111041885357,12.541578992704585,2018.7818870814308,2018-10-13,S2A_MSIL1C_20181013T100021_N0500_R122_T32TQR_20230718T053309.SAFE,2018-10-13T10:08:10.028Z,Unknown
4303,45.25822488163357,12.532238625475804,2018.7818870814308,2018-10-13,S2A_MSIL1C_20181013T100021_N0500_R122_T32TQR_20230718T053309.SAFE,2018-10-13T10:08:10.028Z,Unknown
4304,45.480880906182925,12.779991603734643,2018.8642836123795,2018-11-12,S2A_MSIL1C_20181112T100241_N0500_R122_T32TQR_20230726T082141.SAFE,2018-11-12T10:08:07.975Z,Unknown
4305,45.453554513564285,12.754434466087355,2018.8642836123795,2018-11-12,S2A_MSIL1C_20181112T100241_N0500_R122_T32TQR_20230726T082141.SAFE,2018-11-12T10:08:07.975Z,Unknown
4306,45.40317924374968,12.691430812263336,2018.8642836123795,2018-11-12,S2A_MSIL1C_20181112T100241_N0500_R122_T32TQR_20230726T082141.SAFE,2018-11-12T10:08:07.975Z,Unknown
4307,45.3392699555894,12.338717325163032,2019.220443937088,2019-03-22,S2A_MSIL1C_20190322T100031_N0500_R122_T32TQR_20221119T025646.SAFE,2019-03-22T10:08:11.404Z,Unknown
4308,45.34030119836634,12.421065756946849,2019.220443937088,2019-03-22,S2A_MSIL1C_20190322T100031_N0500_R122_T32TQR_20221119T025646.SAFE,2019-03-22T10:08:11.404Z,Unknown
4309,45.21306714946568,12.615854296689651,2019.4120430618973,2019-05-31,S2A_MSIL1C_20190531T100031_N0500_R122_T32TQR_20221213T082018.SAFE,2019-05-31T10:08:15.762Z,Unknown
4310,45.18780055217379,12.522895907776,2019.4120430618973,2019-05-31,S2A_MSIL1C_20190531T100031_N0500_R122_T32TQR_20221213T082018.SAFE,2019-05-31T10:08:15.762Z,Unknown
4311,45.182821357037845,12.503110707645623,2019.4120430618973,2019-05-31,S2A_MSIL1C_20190531T100031_N0500_R122_T32TQR_20221213T082018.SAFE,2019-05-31T10:08:15.762Z,Unknown
4312,45.16703603673628,12.530782772157783,2019.4120430618973,2019-05-31,S2A_MSIL1C_20190531T100031_N0500_R122_T32TQR_20221213T082018.SAFE,2019-05-31T10:08:15.762Z,Unknown
4313,45.02349961331891,12.561101260482587,2019.4120430618973,2019-05-31,S2A_MSIL1C_20190531T100031_N0500_R122_T32TQQ_20221213T082018.SAFE,2019-05-31T10:08:30.68Z,Unknown
4314,45.026041632813225,12.593696317362609,2019.4120430618973,2019-05-31,S2A_MSIL1C_20190531T100031_N0500_R122_T32TQQ_20221213T082018.SAFE,2019-05-31T10:08:30.68Z,Unknown
4315,45.46459862998945,12.642837672720296,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4316,45.40317924374968,12.461320811153705,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4317,45.39587283401925,12.363830997256816,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4318,45.37235615700273,12.402443688770257,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4319,45.36523405916571,12.4761470276408,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4320,45.33964495465792,12.482343118722138,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4321,45.31207736649313,12.456215334357308,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4322,45.308044496802246,12.427149377795018,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4323,45.29228603048939,12.451595488807834,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4324,45.27924520446542,12.359687190711991,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4325,45.28027729703582,12.61452277004311,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4326,45.26967419825743,12.446367075940696,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4327,45.23832509787602,12.392702943807032,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4328,45.20480244762422,12.366268314817116,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4329,45.1782176524404,12.407921736258668,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4330,45.173801585462655,12.591879502648135,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4331,45.16506263550405,12.496068031480911,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4332,45.14081371427671,12.388440565119105,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQR_20230723T095540.SAFE,2019-06-30T10:08:17.891Z,Unknown
4333,45.11270140380598,12.379670706201033,2019.494296518265,2019-06-30,S2A_MSIL1C_20190630T100031_N0500_R122_T32TQQ_20230723T095540.SAFE,2019-06-30T10:08:32.823Z,Unknown
4334,45.530172901944844,12.807096652364788,2019.5492791730087,2019-07-20,S2A_MSIL1C_20190720T100031_N0500_R122_T32TQR_20230715T235221.SAFE,2019-07-20T10:08:18.325Z,Unknown
4335,45.52213138329728,12.83430221432056,2019.5492791730087,2019-07-20,S2A_MSIL1C_20190720T100031_N0500_R122_T32TQR_20230715T235221.SAFE,2019-07-20T10:08:18.325Z,Unknown
4336,45.377322467870925,12.50104661333454,2019.5492791730087,2019-07-20,S2A_MSIL1C_20190720T100031_N0500_R122_T32TQR_20230715T235221.SAFE,2019-07-20T10:08:18.325Z,Unknown
4337,45.36485919248369,12.34749684736268,2019.5492791730087,2019-07-20,S2A_MSIL1C_20190720T100031_N0500_R122_T32TQR_20230715T235221.SAFE,2019-07-20T10:08:18.325Z,Unknown
4338,45.362703671373154,12.427149377795018,2019.5492791730087,2019-07-20,S2A_MSIL1C_20190720T100031_N0500_R122_T32TQR_20230715T235221.SAFE,2019-07-20T10:08:18.325Z,Unknown
4339,45.10414338249912,12.860165072919404,2019.5492791730087,2019-07-20,S2A_MSIL1C_20190720T100031_N0500_R122_T33TUK_20230715T235221.SAFE,2019-07-20T10:08:30.09Z,Unknown
4340,45.53297786810212,12.754434466087355,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4341,45.3041989946201,12.700248111514687,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4342,45.25822488163357,12.590062598974797,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4343,45.25756789939633,12.432988716982669,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4344,45.257004767081725,12.6997650261319,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4345,45.25024684224602,12.261685785503056,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4346,45.252499552986656,12.344570570245928,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4347,45.242737307423255,12.492181845275404,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4348,45.237949578455925,12.433718569866972,2019.576485508625,2019-07-30,S2A_MSIL1C_20190730T100031_N0500_R122_T32TQR_20230710T202111.SAFE,2019-07-30T10:08:17.911Z,Unknown
4349,45.59269720157351,12.85691817078798,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4350,45.482097248855744,12.748283655412171,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4351,45.46207173698103,12.770470013933414,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4352,45.462446097140834,12.816247655904174,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4353,45.453367310445934,12.755037431791145,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4354,45.44569156084955,12.792522624620098,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4355,45.42144202315244,12.51609972710153,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4356,45.34958172386382,12.61137533525699,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4357,45.227997615454,12.330057710764612,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4358,45.20996799470125,12.328349943166817,2019.603834760274,2019-08-09,S2A_MSIL1C_20190809T100031_N0500_R122_T32TQR_20230515T073846.SAFE,2019-08-09T10:08:17.085Z,Unknown
4359,45.36111041885357,12.833219189005888,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4360,45.331300767543866,12.798304743319855,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4361,45.31432817343962,12.761428265092036,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4362,45.31029542833845,12.394773065697288,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4363,45.299602884543326,12.797220664812071,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4364,45.21325497284423,12.533451792965998,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4365,45.19954261034316,12.700127340759154,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4366,45.19869724443377,12.740563546301594,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4367,45.18939758157496,12.437367619274095,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T32TQR_20230719T223350.SAFE,2019-08-19T10:08:15.884Z,Unknown
4368,45.10969210135639,12.79601609592449,2019.6313811199896,2019-08-19,S2A_MSIL1C_20190819T100031_N0500_R122_T33TUK_20230719T223350.SAFE,2019-08-19T10:08:27.64Z,Unknown
4369,45.22245773253474,12.85800050313827,2020.397316743827,2020-05-25,S2A_MSIL1C_20200525T100031_N0500_R122_T32TQR_20230509T083609.SAFE,2020-05-25T10:08:19.14Z,Unknown
4370,45.19137033502432,12.888653444008328,2020.397316743827,2020-05-25,S2A_MSIL1C_20200525T100031_N0500_R122_T32TQR_20230509T083609.SAFE,2020-05-25T10:08:19.14Z,Unknown
4371,45.09897047740301,12.60580614260402,2020.397316743827,2020-05-25,S2A_MSIL1C_20200525T100031_N0500_R122_T32TQQ_20230509T083609.SAFE,2020-05-25T10:08:34.082Z,Unknown
4372,45.04439812298277,12.60822763343398,2020.397316743827,2020-05-25,S2A_MSIL1C_20200525T100031_N0500_R122_T32TQQ_20230509T083609.SAFE,2020-05-25T10:08:34.082Z,Unknown
4373,45.03922110334192,12.694692249515862,2020.397316743827,2020-05-25,S2A_MSIL1C_20200525T100031_N0500_R122_T32TQQ_20230509T083609.SAFE,2020-05-25T10:08:34.082Z,Unknown
4374,45.01973350142837,12.691551611352144,2020.397316743827,2020-05-25,S2A_MSIL1C_20200525T100031_N0500_R122_T32TQQ_20230509T083609.SAFE,2020-05-25T10:08:34.082Z,Unknown
4375,45.01511975884419,12.705803140996544,2020.397316743827,2020-05-25,S2A_MSIL1C_20200525T100031_N0500_R122_T32TQQ_20230509T083609.SAFE,2020-05-25T10:08:34.082Z,Unknown
4376,45.42368942916743,12.546915290473212,2020.4519710395164,2020-06-14,S2A_MSIL1C_20200614T100031_N0500_R122_T32TQR_20230614T222334.SAFE,2020-06-14T10:08:19.363Z,Unknown
4377,45.56746985155761,12.875193317361868,2020.5065564599777,2020-07-04,S2A_MSIL1C_20200704T100031_N0500_R122_T32TQR_20230321T061758.SAFE,2020-07-04T10:08:17.863Z,Unknown
4378,45.54746842206338,12.836227514449767,2020.615812588545,2020-08-13,S2A_MSIL1C_20200813T100031_N0500_R122_T32TQR_20230508T085955.SAFE,2020-08-13T10:08:19.124Z,Unknown
4379,45.15077740627751,12.53405836184541,2020.643229135044,2020-08-23,S2A_MSIL1C_20200823T100031_N0500_R122_T32TQR_20230507T005454.SAFE,2020-08-23T10:08:18.739Z,Unknown
4380,45.437266010335726,12.747077494374969,2020.670489969136,2020-09-02,S2A_MSIL1C_20200902T100031_N0500_R122_T32TQR_20230311T202103.SAFE,2020-09-02T10:08:17.913Z,Unknown
4381,45.23907613096419,12.528720215561748,2020.670489969136,2020-09-02,S2A_MSIL1C_20200902T100031_N0500_R122_T32TQR_20230311T202103.SAFE,2020-09-02T10:08:17.913Z,Unknown
4382,45.14485575011575,12.397938911497064,2020.670489969136,2020-09-02,S2A_MSIL1C_20200902T100031_N0500_R122_T32TQR_20230311T202103.SAFE,2020-09-02T10:08:17.913Z,Unknown
4383,45.19324909893693,12.410356164895964,2020.697811867537,2020-09-12,S2A_MSIL1C_20200912T100031_N0500_R122_T32TQR_20230311T041435.SAFE,2020-09-12T10:08:17.105Z,Unknown
4384,45.49781427008262,12.661823169191912,2021.1628522006597,2021-03-01,S2A_MSIL1C_20210301T100031_N0500_R122_T32TQR_20230524T164147.SAFE,2021-03-01T10:08:13.079Z,Unknown
4385,45.12934441872765,12.45743098771134,2021.1628522006597,2021-03-01,S2A_MSIL1C_20210301T100031_N0500_R122_T33TUK_20230524T164147.SAFE,2021-03-01T10:08:24.833Z,Unknown
4386,45.07808712088294,12.46715478275472,2021.1628522006597,2021-03-01,S2A_MSIL1C_20210301T100031_N0500_R122_T32TQQ_20230524T164147.SAFE,2021-03-01T10:08:28.013Z,Unknown
4387,45.10038130515178,12.70628614770144,2021.2997868150685,2021-04-20,S2A_MSIL1C_20210420T100021_N0500_R122_T32TQQ_20230522T132445.SAFE,2021-04-20T10:08:23.259Z,Unknown
4388,45.40720681929947,12.649368812673975,2021.354515696347,2021-05-10,S2A_MSIL1C_20210510T100031_N0500_R122_T32TQR_20230206T212932.SAFE,2021-05-10T10:08:12.454Z,Unknown
4389,45.50221067243386,12.767697445524188,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4390,45.50164944471923,12.889013915813765,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4391,45.49594337812444,12.869302972537522,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4392,45.48827220672249,12.778545443912812,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4393,45.4725530797126,12.742493724361374,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4394,45.36832663517465,12.630134940829894,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4395,45.34986293337126,12.581219064255627,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4396,45.34864435096117,12.594544133787712,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4397,45.201609019640735,12.375772326980869,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4398,45.19747614327575,12.414007508901088,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4399,45.179908842467206,12.447704646942006,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQR_20230329T185738.SAFE,2021-05-20T10:08:13.555Z,Unknown
4400,45.12906236464141,12.522774558314524,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T33TUK_20230329T185738.SAFE,2021-05-20T10:08:25.317Z,Unknown
4401,45.125019472220615,12.553705832913938,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T33TUK_20230329T185738.SAFE,2021-05-20T10:08:25.317Z,Unknown
4402,45.0906930859935,12.441746005592744,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQQ_20230329T185738.SAFE,2021-05-20T10:08:28.488Z,Unknown
4403,45.0145547914433,12.5992673278558,2021.3819805618973,2021-05-20,S2A_MSIL1C_20210520T100031_N0500_R122_T32TQQ_20230329T185738.SAFE,2021-05-20T10:08:28.488Z,Unknown
4404,45.51296668020096,12.794691024903376,2021.413361428209,2021-05-31,,,
4405,45.50557794564932,12.82274831097954,2021.413361428209,2021-05-31,,,
4406,45.31001406569863,12.37991434133029,2021.4367069381024,2021-06-09,S2A_MSIL1C_20210609T100031_N0500_R122_T32TQR_20230130T084931.SAFE,2021-06-09T10:08:13.88Z,Unknown
4407,45.08683626188373,12.390145575241869,2021.4367069381024,2021-06-09,S2A_MSIL1C_20210609T100031_N0500_R122_T32TQQ_20230130T084931.SAFE,2021-06-09T10:08:28.809Z,Unknown
4408,45.55709598597739,12.854633143024998,2021.577997304668,2021-07-30,,,
4409,45.50922564486916,12.719807780862954,2021.577997304668,2021-07-30,,,
4410,45.4876173123269,12.733324483105507,2021.577997304668,2021-07-30,,,
4411,45.2580371730233,12.497403814075788,2021.577997304668,2021-07-30,,,
4412,31.30456591758585,15.96175753285102,2020.025727933364,2020-01-10,S2A_MSIL1C_20200110T094351_N0500_R036_T33RWQ_20230603T093842.SAFE,2020-01-10T09:51:55.777Z,Unknown
4413,31.299133358814625,15.992782101935452,2020.025727933364,2020-01-10,S2A_MSIL1C_20200110T094351_N0500_R036_T33RWQ_20230603T093842.SAFE,2020-01-10T09:51:55.777Z,Unknown
4414,31.33588770389588,15.95534362429457,2017.031232496195,2017-01-12,S2A_MSIL1C_20170112T093341_N0500_R136_T33RWQ_20230918T081843.SAFE,2017-01-12T09:41:57.314Z,Unknown
4415,30.785357658874315,18.21380341518887,2018.7490236872145,2018-10-01,S2A_MSIL1C_20181001T092031_N0500_R093_T33RYQ_20230624T123608.SAFE,2018-10-01T09:32:01.008Z,Unknown
4416,36.84502057359478,12.48598168284886,2020.4437062968025,2020-06-11,S2A_MSIL1C_20200611T095041_N0500_R079_T33STA_20230616T151004.SAFE,2020-06-11T10:00:47.95Z,Unknown
4417,36.44621266675637,12.346537243926466,2016.7278069659485,2016-09-23,S2A_MSIL1C_20160923T100022_N0500_R122_T32SQF_20231031T001441.SAFE,2016-09-23T10:10:34.302Z,Unknown
4418,37.51505103822815,12.706489757100464,2018.9655748985288,2018-12-19,S2A_MSIL1C_20181219T095411_N0500_R079_T33STB_20230727T095915.SAFE,2018-12-19T10:00:18.128Z,Unknown
4419,37.242490890281225,12.361338541521643,2020.4983961685384,2020-07-01,S2A_MSIL1C_20200701T095031_N0500_R079_T32SQG_20230317T190819.SAFE,2020-07-01T10:00:34.362Z,Unknown
4420,37.44783454574922,12.316349945407492,2017.0833383751904,2017-01-31,S2A_MSIL1C_20170131T100231_N0500_R122_T32SQG_20231025T130027.SAFE,2017-01-31T10:10:18.251Z,Unknown
4421,37.43045069241248,12.35902648359698,2017.0833383751904,2017-01-31,S2A_MSIL1C_20170131T100231_N0500_R122_T32SQG_20231025T130027.SAFE,2017-01-31T10:10:18.251Z,Unknown
4422,37.89142775324072,12.335900060235582,2017.1107334791984,2017-02-10,S2A_MSIL1C_20170210T100131_N0500_R122_T32SQG_20231024T165520.SAFE,2017-02-10T10:10:18.776Z,Unknown
4423,37.79713024611051,12.420375616537797,2017.1107334791984,2017-02-10,S2A_MSIL1C_20170210T100131_N0500_R122_T32SQG_20231024T165520.SAFE,2017-02-10T10:10:18.776Z,Unknown
4424,37.64133334349238,12.45200299361742,2017.1107334791984,2017-02-10,S2A_MSIL1C_20170210T100131_N0500_R122_T32SQG_20231024T165520.SAFE,2017-02-10T10:10:18.776Z,Unknown
4425,37.62461591093322,12.450733664477616,2017.1107334791984,2017-02-10,S2A_MSIL1C_20170210T100131_N0500_R122_T32SQG_20231024T165520.SAFE,2017-02-10T10:10:18.776Z,Unknown
4426,37.625312566297325,12.547572179128904,2017.1107334791984,2017-02-10,S2A_MSIL1C_20170210T100131_N0500_R122_T33STB_20231024T165520.SAFE,2017-02-10T10:10:17.66Z,Unknown
4427,37.60536752122321,12.527988955228464,2017.1107334791984,2017-02-10,S2A_MSIL1C_20170210T100131_N0500_R122_T33STB_20231024T165520.SAFE,2017-02-10T10:10:17.66Z,Unknown
4428,37.5229025510569,12.677319712963492,2017.1107334791984,2017-02-10,S2A_MSIL1C_20170210T100131_N0500_R122_T33STB_20231024T165520.SAFE,2017-02-10T10:10:17.66Z,Unknown
4429,37.52386210901394,12.851628479653138,2017.1107334791984,2017-02-10,S2A_MSIL1C_20170210T100131_N0500_R122_T33STB_20231024T165520.SAFE,2017-02-10T10:10:17.66Z,Unknown
4430,37.85327657494864,12.498484524873522,2017.138134608067,2017-02-20,S2A_MSIL1C_20170220T100031_N0500_R122_T32SQG_20231026T041810.SAFE,2017-02-20T10:10:18.682Z,Unknown
